"report_school_year","county_desc","district_name","staff_ind_desc","total_staff_count","avg_sal"
"2020-21","BRONX","GIRLS PREP CS - BRONX II","Classroom Teacher",7,70625.57143
"2020-21","BRONX","NYC GEOG DIST # 8 - BRONX","Principals & Asst. Principals",127,154091.8504
"2020-21","BRONX","NYC GEOG DIST # 8 - BRONX","Classroom Teacher",1975,96374.39848
"2020-21","BRONX","BRONX CHARTER SCHOOL FOR THE ARTS","Classroom Teacher",49,67666.28571
"2020-21","BRONX","GRAND CONCOURSE ACADEMY CS","Principals & Asst. Principals",3,186032
"2020-21","BRONX","GRAND CONCOURSE ACADEMY CS","Classroom Teacher",46,73785.15217
"2020-21","BRONX","HYDE LEADERSHIP CHARTER SCHOOL","Principals & Asst. Principals",5,203700
"2020-21","BRONX","HYDE LEADERSHIP CHARTER SCHOOL","Classroom Teacher",109,71672.93578
"2020-21","BRONX","GIRLS PREP CHARTER SCHOOL-BRONX","Principals & Asst. Principals",2,152500
"2020-21","BRONX","GIRLS PREP CHARTER SCHOOL-BRONX","Classroom Teacher",63,72099.53968
"2020-21","BRONX","NEW VISIONS CHTR HS-ADV MA/SCI II","Principals & Asst. Principals",5,150408
"2020-21","BRONX","NEW VISIONS CHTR HS-ADV MA/SCI II","Classroom Teacher",67,75688.1194
"2020-21","BRONX","ICAHN CHARTER SCHOOL 7","Principals & Asst. Principals",1,150000
"2020-21","BRONX","ICAHN CHARTER SCHOOL 7","Classroom Teacher",29,62770.82759
"2020-21","BRONX","SUCCESS ACADEMY CS-BRONX 3","Principals & Asst. Principals",9,96916
"2020-21","BRONX","SOUTH BRONX EARLY COLLEGE ACADEMY CS","Principals & Asst. Principals",3,150625.6667
"2020-21","BRONX","SOUTH BRONX EARLY COLLEGE ACADEMY CS","Classroom Teacher",23,80917.17391
"2020-21","BRONX","SUCCESS ACADEMY CS - BRONX 4","Principals & Asst. Principals",5,98880
"2020-21","BRONX","EMBLAZE ACADEMY CHARTER SCHOOL","Principals & Asst. Principals",1,125000
"2020-21","BRONX","EMBLAZE ACADEMY CHARTER SCHOOL","Classroom Teacher",22,64634.31818
"2020-21","BRONX","BOLD CHARTER SCHOOL","Principals & Asst. Principals",1,148525
"2020-21","BRONX","BOLD CHARTER SCHOOL","Classroom Teacher",12,83733.33333
"2020-21","BRONX","BRONX ARTS AND SCIENCE CS","Principals & Asst. Principals",3,89080
"2020-21","BRONX","BRONX ARTS AND SCIENCE CS","Classroom Teacher",20,58317.5
"2020-21","BRONX","NYC GEOG DIST # 9 - BRONX","Principals & Asst. Principals",175,154387.2743
"2020-21","BRONX","NYC GEOG DIST # 9 - BRONX","Classroom Teacher",2489,94407.14263
"2020-21","BRONX","BRONX PREP CHARTER SCHOOL","Principals & Asst. Principals",5,118800
"2020-21","BRONX","BRONX PREP CHARTER SCHOOL","Classroom Teacher",60,73269.85
"2020-21","BRONX","HARRIET TUBMAN CHARTER SCHOOL","Classroom Teacher",42,65067.97619
"2020-21","BRONX","FAMILY LIFE ACADEMY CHARTER","Principals & Asst. Principals",2,129943.5
"2020-21","BRONX","FAMILY LIFE ACADEMY CHARTER","Classroom Teacher",16,66401.6875
"2020-21","BRONX","BRONX ACADEMY OF PROMISE CS","Classroom Teacher",51,78728.33333
"2020-21","BRONX","NUASIN NEXT GENERATION CS","Principals & Asst. Principals",3,140166.6667
"2020-21","BRONX","NUASIN NEXT GENERATION CS","Classroom Teacher",39,70179.48718
"2020-21","BRONX","SUCCESS ACADEMY CHARTER-BRONX 2","Principals & Asst. Principals",8,103437.5
"2020-21","BRONX","MOTT HALL CHARTER SCHOOL","Principals & Asst. Principals",3,102615.6667
"2020-21","BRONX","MOTT HALL CHARTER SCHOOL","Classroom Teacher",25,86202.68
"2020-21","BRONX","ICAHN CHARTER SCHOOL 6","Principals & Asst. Principals",1,124999
"2020-21","BRONX","ICAHN CHARTER SCHOOL 6","Classroom Teacher",21,61452.19048
"2020-21","BRONX","ROSALYN YALOW CHARTER SCHOOL","Principals & Asst. Principals",2,123850
"2020-21","BRONX","ROSALYN YALOW CHARTER SCHOOL","Classroom Teacher",49,71434.69388
"2020-21","BRONX","SOUTH BRONX CLASSICAL CS III","Principals & Asst. Principals",1,165000
"2020-21","BRONX","SOUTH BRONX CLASSICAL CS III","Classroom Teacher",26,68980.76923
"2020-21","BRONX","WILDFLOWER NEW YORK CS","Classroom Teacher",3,85000
"2020-21","BRONX","NYC GEOG DIST #10 - BRONX","Principals & Asst. Principals",252,151026.0635
"2020-21","BRONX","NYC GEOG DIST #10 - BRONX","Classroom Teacher",3720,96744.76371
"2020-21","BRONX","NEW VISIONS CHARTER HS-HUMANITIES","Principals & Asst. Principals",4,162069
"2020-21","BRONX","NEW VISIONS CHARTER HS-HUMANITIES","Classroom Teacher",52,79552.26923
"2020-21","BRONX","INTERNATIONAL LEADERSHIP CHARTER HS","Classroom Teacher",16,64280.5625
"2020-21","BRONX","BRONX COMMUNITY CHARTER SCHOOL","Principals & Asst. Principals",4,134377.5
"2020-21","BRONX","BRONX COMMUNITY CHARTER SCHOOL","Classroom Teacher",41,84158.19512
"2020-21","BRONX","NEW VISIONS CHARTER HS-ADV MATH/SCIE","Principals & Asst. Principals",5,156280.2
"2020-21","BRONX","NEW VISIONS CHARTER HS-ADV MATH/SCIE","Classroom Teacher",47,85738.57447
"2020-21","BRONX","CHARTER HS-LAW AND SOCIAL JUSTICE","Principals & Asst. Principals",6,142983.3333
"2020-21","BRONX","CHARTER HS-LAW AND SOCIAL JUSTICE","Classroom Teacher",34,85220.05882
"2020-21","BRONX","AMBER CHARTER SCHOOL KINGSBRIDGE","Principals & Asst. Principals",2,113400
"2020-21","BRONX","AMBER CHARTER SCHOOL KINGSBRIDGE","Classroom Teacher",29,73652.62069
"2020-21","BRONX","ATMOSPHERE ACADEMY PUBLIC CS","Principals & Asst. Principals",1,194480
"2020-21","BRONX","ATMOSPHERE ACADEMY PUBLIC CS","Classroom Teacher",37,74884.02703
"2020-21","BRONX","BRONX CHARTER SCH FOR EXCELLENCE 5","Principals & Asst. Principals",1,175100
"2020-21","BRONX","BRONX CHARTER SCH FOR EXCELLENCE 5","Classroom Teacher",9,58892.88889
"2020-21","BRONX","KIPP BRONX CHARTER SCHOOL II","Principals & Asst. Principals",1,154530
"2020-21","BRONX","KIPP BRONX CHARTER SCHOOL II","Classroom Teacher",21,77870.04762
"2020-21","BRONX","KIPP BRONX CHARTER SCHOOL III","Principals & Asst. Principals",1,153000
"2020-21","BRONX","KIPP BRONX CHARTER SCHOOL III","Classroom Teacher",20,75581
"2020-21","BRONX","BRILLA CARITAS CHARTER SCHOOL","Principals & Asst. Principals",1,135000
"2020-21","BRONX","BRILLA PAX CHARTER SCHOOL","Principals & Asst. Principals",2,50000
"2020-21","BRONX","NYC GEOG DIST #11 - BRONX","Principals & Asst. Principals",181,152027.2155
"2020-21","BRONX","NYC GEOG DIST #11 - BRONX","Classroom Teacher",2625,97673.23848
"2020-21","BRONX","BRONX CS-BETTER LEARNING","Principals & Asst. Principals",2,149914.5
"2020-21","BRONX","BRONX CS-BETTER LEARNING","Classroom Teacher",41,64986
"2020-21","BRONX","BRONX CS FOR EXCELLENCE","Principals & Asst. Principals",2,151925
"2020-21","BRONX","BRONX CS FOR EXCELLENCE","Classroom Teacher",43,68792.95349
"2020-21","BRONX","ICAHN CHARTER SCHOOL 2","Principals & Asst. Principals",1,181000
"2020-21","BRONX","ICAHN CHARTER SCHOOL 2","Classroom Teacher",29,66202.03448
"2020-21","BRONX","ICAHN CHARTER SCHOOL 3","Principals & Asst. Principals",1,176565
"2020-21","BRONX","ICAHN CHARTER SCHOOL 3","Classroom Teacher",31,63124.16129
"2020-21","BRONX","ICAHN CHARTER SCHOOL 4","Principals & Asst. Principals",2,53203
"2020-21","BRONX","EQUALITY CHARTER SCHOOL","Principals & Asst. Principals",4,145158
"2020-21","BRONX","BRONX CS-BETTER LEARNING II","Principals & Asst. Principals",1,136500
"2020-21","BRONX","BRONX CS-BETTER LEARNING II","Classroom Teacher",30,61225.53333
"2020-21","BRONX","BRONX CS FOR EXCELLENCE 2","Principals & Asst. Principals",3,138603.3333
"2020-21","BRONX","BRONX CS FOR EXCELLENCE 2","Classroom Teacher",22,68091
"2020-21","BRONX","BRONX CHARTER-EXCELLENCE 3","Principals & Asst. Principals",1,153830
"2020-21","BRONX","BRONX CHARTER-EXCELLENCE 3","Classroom Teacher",24,62991
"2020-21","BRONX","BRONX CHARTER-EXCELLENCE 4","Principals & Asst. Principals",2,151925
"2020-21","BRONX","BRONX CHARTER-EXCELLENCE 4","Classroom Teacher",13,64108.38462
"2020-21","BRONX","CAPITAL PREPARATORY BRONX CS","Classroom Teacher",10,72183.8
"2020-21","BRONX","NYC GEOG DIST #12 - BRONX","Principals & Asst. Principals",102,154540.1471
"2020-21","BRONX","NYC GEOG DIST #12 - BRONX","Classroom Teacher",1605,94319.08224
"2020-21","BRONX","PHAROS ACADEMY CHARTER SCHOOL","Principals & Asst. Principals",2,183250
"2020-21","BRONX","PHAROS ACADEMY CHARTER SCHOOL","Classroom Teacher",57,74836.12281
"2020-21","BRONX","SOUTH BRONX CLASSICAL CHARTER SCHOOL","Principals & Asst. Principals",1,112000
"2020-21","BRONX","SOUTH BRONX CLASSICAL CHARTER SCHOOL","Classroom Teacher",27,67666.66667
"2020-21","BRONX","DR R IZQUIERDO HEALTH/SCIENCE CS","Classroom Teacher",47,76969.80851
"2020-21","BRONX","NEW VISIONS AIM CHARTER HS II","Principals & Asst. Principals",2,155886.5
"2020-21","BRONX","NEW VISIONS AIM CHARTER HS II","Classroom Teacher",31,75257.70968
"2020-21","BRONX","CHILDREN'S AID COLLEGE PREP CS","Principals & Asst. Principals",4,125782
"2020-21","BRONX","CHILDREN'S AID COLLEGE PREP CS","Classroom Teacher",61,71997.55738
"2020-21","BRONX","URBAN ASSEMBLY CS - COMPUTER SCIENCE","Principals & Asst. Principals",3,137000
"2020-21","BRONX","URBAN ASSEMBLY CS - COMPUTER SCIENCE","Classroom Teacher",36,78691.66667
"2020-21","BRONX","NYC AUTISM CHARTER SCHOOL BRONX","Principals & Asst. Principals",1,115000
"2020-21","BRONX","NYC AUTISM CHARTER SCHOOL BRONX","Classroom Teacher",7,61859.57143
"2020-21","KINGS","NYC GEOG DIST #13 - BROOKLYN","Principals & Asst. Principals",81,157089.5062
"2020-21","KINGS","NYC GEOG DIST #13 - BROOKLYN","Classroom Teacher",1388,100438.366
"2020-21","KINGS","COMMUNITY PARTNERSHIP CS","Classroom Teacher",40,72028.175
"2020-21","KINGS","COMMUNITY ROOTS CHARTER SCHOOL","Principals & Asst. Principals",4,166260.5
"2020-21","KINGS","COMMUNITY ROOTS CHARTER SCHOOL","Classroom Teacher",43,81815.18605
"2020-21","KINGS","LEADERSHIP PREP BEDFORD STUYVESANT","Principals & Asst. Principals",11,73348.36364
"2020-21","KINGS","LEADERSHIP PREP BEDFORD STUYVESANT","Classroom Teacher",72,69924.93056
"2020-21","KINGS","ACHIEVEMENT FIRST ENDEAVOR CS","Principals & Asst. Principals",2,146702.5
"2020-21","KINGS","ACHIEVEMENT FIRST ENDEAVOR CS","Classroom Teacher",35,65508.6
"2020-21","KINGS","BROOKLYN EAST COLLEGIATE CS","Principals & Asst. Principals",3,79363.66667
"2020-21","KINGS","BROOKLYN EAST COLLEGIATE CS","Classroom Teacher",11,68122.09091
"2020-21","KINGS","SUCCESS ACAD CS-FORT GREENE","Principals & Asst. Principals",2,97500
"2020-21","KINGS","UNITY PREP CS OF BROOKLYN","Principals & Asst. Principals",4,115750
"2020-21","KINGS","UNITY PREP CS OF BROOKLYN","Classroom Teacher",49,77948.97959
"2020-21","KINGS","BROOKLYN LABORATORY CHARTER SCHOOL","Principals & Asst. Principals",4,122642.25
"2020-21","KINGS","BROOKLYN LABORATORY CHARTER SCHOOL","Classroom Teacher",38,68255.47368
"2020-21","KINGS","COMPASS CHARTER SCHOOL","Principals & Asst. Principals",2,149350
"2020-21","KINGS","COMPASS CHARTER SCHOOL","Classroom Teacher",24,80220.04167
"2020-21","KINGS","BROOKLYN PROSPECTCS-CSD 13","Principals & Asst. Principals",3,110815
"2020-21","KINGS","BROOKLYN PROSPECTCS-CSD 13","Classroom Teacher",57,67449.12281
"2020-21","KINGS","BROOKLYN PROSPECT CS - CSD 13.2","Principals & Asst. Principals",1,155000
"2020-21","KINGS","BROOKLYN PROSPECT CS - CSD 13.2","Classroom Teacher",26,65381.84615
"2020-21","KINGS","EDMUND W GORDON BROOKLYN LABORATORY","Classroom Teacher",21,67276.19048
"2020-21","KINGS","NYC GEOG DIST #14 - BROOKLYN","Principals & Asst. Principals",87,154552.8851
"2020-21","KINGS","NYC GEOG DIST #14 - BROOKLYN","Classroom Teacher",1319,98239.40409
"2020-21","KINGS","BROOKLYN CHARTER SCHOOL","Principals & Asst. Principals",2,161485
"2020-21","KINGS","WILLIAMSBURG CHARTER HIGH SCHOOL","Principals & Asst. Principals",4,100162
"2020-21","KINGS","WILLIAMSBURG CHARTER HIGH SCHOOL","Classroom Teacher",77,69308.64935
"2020-21","KINGS","WILLIAMSBURG COLLEGIATE CS","Principals & Asst. Principals",3,87470.66667
"2020-21","KINGS","NORTHSIDE CHARTER HIGH SCHOOL","Principals & Asst. Principals",1,165135
"2020-21","KINGS","NORTHSIDE CHARTER HIGH SCHOOL","Classroom Teacher",39,73580.69231
"2020-21","KINGS","SUCCESS ACADEMY CHARTER-BED STUY 1","Principals & Asst. Principals",9,99727.77778
"2020-21","KINGS","BEGINNING WITH CHILDREN CS II","Classroom Teacher",47,74616.87234
"2020-21","KINGS","SUCCESS ACADEMY CS-BED STUY 2","Principals & Asst. Principals",4,110850
"2020-21","KINGS","SUCCESS ACADEMY CS-WILLIAMSBURG","Principals & Asst. Principals",3,114066.6667
"2020-21","KINGS","NYC GEOG DIST #15 - BROOKLYN","Principals & Asst. Principals",121,148173.4132
"2020-21","KINGS","NYC GEOG DIST #15 - BROOKLYN","Classroom Teacher",2271,96322.28005
"2020-21","KINGS","HELLENIC CLASSICAL CHARTER SCHOOL","Principals & Asst. Principals",1,120000
"2020-21","KINGS","HELLENIC CLASSICAL CHARTER SCHOOL","Classroom Teacher",35,65335.05714
"2020-21","KINGS","PAVE ACADEMY CHARTER SCHOOL","Principals & Asst. Principals",3,124739
"2020-21","KINGS","PAVE ACADEMY CHARTER SCHOOL","Classroom Teacher",40,72867.9
"2020-21","KINGS","BROOKLYN PROSPECT CHARTER-CSD 15","Principals & Asst. Principals",2,113732
"2020-21","KINGS","BROOKLYN PROSPECT CHARTER-CSD 15","Classroom Teacher",87,71530.62069
"2020-21","KINGS","SUMMIT ACADEMY CHARTER SCHOOL","Principals & Asst. Principals",3,137376
"2020-21","KINGS","SUMMIT ACADEMY CHARTER SCHOOL","Classroom Teacher",24,69168.625
"2020-21","KINGS","BROOKLYN URBAN GARDEN CHARTER SCHOOL","Principals & Asst. Principals",1,137840
"2020-21","KINGS","BROOKLYN URBAN GARDEN CHARTER SCHOOL","Classroom Teacher",42,69591.57143
"2020-21","KINGS","NEW DAWN CHARTER HIGH SCHOOL","Principals & Asst. Principals",1,110000
"2020-21","KINGS","NEW DAWN CHARTER HIGH SCHOOL","Classroom Teacher",22,68279
"2020-21","KINGS","SUCCESS ACADEMY CS-COBBLE HILL","Principals & Asst. Principals",4,114062.5
"2020-21","KINGS","BROOKLYN RISE CHARTER SCHOOL","Principals & Asst. Principals",1,125000
"2020-21","KINGS","BROOKLYN RISE CHARTER SCHOOL","Classroom Teacher",14,67714.28571
"2020-21","KINGS","LEEP DUAL LANGUAGE ACADEMY CS","Principals & Asst. Principals",1,130000
"2020-21","KINGS","LEEP DUAL LANGUAGE ACADEMY CS","Classroom Teacher",22,62153.18182
"2020-21","KINGS","BROOKLYN PROSPECT CS -CSD 15.2","Principals & Asst. Principals",1,107800
"2020-21","KINGS","BROOKLYN PROSPECT CS -CSD 15.2","Classroom Teacher",31,67071.74194
"2020-21","KINGS","NYC GEOG DIST #16 - BROOKLYN","Principals & Asst. Principals",43,160469.7674
"2020-21","KINGS","NYC GEOG DIST #16 - BROOKLYN","Classroom Teacher",517,98755.40619
"2020-21","KINGS","BROOKLYN EXCELSIOR CS","Principals & Asst. Principals",4,91997.5
"2020-21","KINGS","BROOKLYN EXCELSIOR CS","Classroom Teacher",43,73429.93023
"2020-21","KINGS","EXCELLENCE BOYS CS-BEDFORD STUY","Principals & Asst. Principals",10,92886.3
"2020-21","KINGS","EXCELLENCE BOYS CS-BEDFORD STUY","Classroom Teacher",32,71588.25
"2020-21","KINGS","BEDFORD STUY COLLEGIATE CS","Principals & Asst. Principals",6,84488.66667
"2020-21","KINGS","EXCELLENCE GIRLS CHARTER SCHOOL","Principals & Asst. Principals",12,84083.33333
"2020-21","KINGS","BEDFORD STUY NEW BEGINNINGS CHARTER","Principals & Asst. Principals",4,130000
"2020-21","KINGS","BEDFORD STUY NEW BEGINNINGS CHARTER","Classroom Teacher",75,71660.78667
"2020-21","KINGS","EMBER CHARTER SCHOOL","Principals & Asst. Principals",4,140000
"2020-21","KINGS","EMBER CHARTER SCHOOL","Classroom Teacher",54,63481.48148
"2020-21","KINGS","LAUNCH EXPEDITIONARY LEARNING CS","Principals & Asst. Principals",1,155000
"2020-21","KINGS","LAUNCH EXPEDITIONARY LEARNING CS","Classroom Teacher",27,71577.77778
"2020-21","KINGS","SUCCESS ACADEMY CS-BED STUY 3","Principals & Asst. Principals",2,104150
"2020-21","KINGS","BROOKLYN EMERGING LEADERS ACADEMY CS","Principals & Asst. Principals",1,156000
"2020-21","KINGS","BROOKLYN EMERGING LEADERS ACADEMY CS","Classroom Teacher",23,67556.52174
"2020-21","KINGS","NYC GEOG DIST #17 - BROOKLYN","Principals & Asst. Principals",117,154969.0684
"2020-21","KINGS","NYC GEOG DIST #17 - BROOKLYN","Classroom Teacher",1495,100224.4542
"2020-21","KINGS","EXPLORE CHARTER SCHOOL","Classroom Teacher",41,71272.21951
"2020-21","KINGS","ACHIEVEMENT FIRST CROWN HEIGHTS","Principals & Asst. Principals",2,116432.5
"2020-21","KINGS","ACHIEVEMENT FIRST CROWN HEIGHTS","Classroom Teacher",51,68587.07843
"2020-21","KINGS","KIPP AMP CHARTER SCHOOL","Principals & Asst. Principals",2,143062.5
"2020-21","KINGS","KIPP AMP CHARTER SCHOOL","Classroom Teacher",54,79823.38889
"2020-21","KINGS","EXPLORE EMPOWER CHARTER SCHOOL","Classroom Teacher",42,69583.33333
"2020-21","KINGS","NEW VISIONS AIM CHARTER HS I","Classroom Teacher",27,72920.96296
"2020-21","KINGS","EXPLORE EXCEED CHARTER SCHOOL","Classroom Teacher",41,66520.68293
"2020-21","KINGS","SUCCESS ACAD CS-PROSPECT HEIGHTS","Principals & Asst. Principals",7,104928.5714
"2020-21","KINGS","SUCCESS ACAD CS-CROWN HEIGHTS","Principals & Asst. Principals",8,102975
"2020-21","KINGS","ACHIEVEMENT FIRST VOYAGER CHARTER","Classroom Teacher",4,72212
"2020-21","KINGS","SUCCESS ACADEMY CS-FLATBUSH","Principals & Asst. Principals",3,96666.66667
"2020-21","KINGS","FLATBUSH ASCEND CS","Principals & Asst. Principals",1,130000
"2020-21","KINGS","FLATBUSH ASCEND CS","Classroom Teacher",12,77317.66667
"2020-21","KINGS","EAST FLATBUSH ASCEND CHARTER","Principals & Asst. Principals",1,130000
"2020-21","KINGS","EAST FLATBUSH ASCEND CHARTER","Classroom Teacher",9,70319.77778
"2020-21","KINGS","NYC GEOG DIST #18 - BROOKLYN","Principals & Asst. Principals",64,159435.4531
"2020-21","KINGS","NYC GEOG DIST #18 - BROOKLYN","Classroom Teacher",1004,102203.9133
"2020-21","KINGS","EXPLORE EXCEL CHARTER SCHOOL","Classroom Teacher",46,71282.6087
"2020-21","KINGS","KINGS COLLEGIATE CHARTER SCHOOL","Principals & Asst. Principals",6,117445.8333
"2020-21","KINGS","KINGS COLLEGIATE CHARTER SCHOOL","Classroom Teacher",76,69307.18421
"2020-21","KINGS","BROOKLYN ASCEND CHARTER SCHOOL","Principals & Asst. Principals",3,138500
"2020-21","KINGS","BROOKLYN ASCEND CHARTER SCHOOL","Classroom Teacher",122,73990.54918
"2020-21","KINGS","LEADERSHIP PREP CANARSIE CS","Principals & Asst. Principals",10,82286.5
"2020-21","KINGS","LEADERSHIP PREP CANARSIE CS","Classroom Teacher",40,73157.45
"2020-21","KINGS","CANARSIE ASCEND CHARTER SCHOOL","Principals & Asst. Principals",1,140000
"2020-21","KINGS","CANARSIE ASCEND CHARTER SCHOOL","Classroom Teacher",65,72443.98462
"2020-21","KINGS","NEW AMERICAN ACADEMY CS","Principals & Asst. Principals",2,182750
"2020-21","KINGS","NEW AMERICAN ACADEMY CS","Classroom Teacher",20,66160
"2020-21","KINGS","IVY HILL PREP CHARTER SCHOOL","Principals & Asst. Principals",1,133900
"2020-21","KINGS","IVY HILL PREP CHARTER SCHOOL","Classroom Teacher",15,58519.93333
"2020-21","KINGS","LAMAD ACADEMY CHARTER SCHOOL","Principals & Asst. Principals",1,175000
"2020-21","KINGS","LAMAD ACADEMY CHARTER SCHOOL","Classroom Teacher",2,82500
"2020-21","KINGS","NYC GEOG DIST #19 - BROOKLYN","Principals & Asst. Principals",117,152369.8889
"2020-21","KINGS","NYC GEOG DIST #19 - BROOKLYN","Classroom Teacher",1600,97816.6675
"2020-21","KINGS","ACHIEVEMENT FIRST EAST NY CS","Principals & Asst. Principals",1,91980
"2020-21","KINGS","ACHIEVEMENT FIRST EAST NY CS","Classroom Teacher",41,70990.04878
"2020-21","KINGS","ACHIEVEMENT FIRST APOLLO CS","Classroom Teacher",29,62729.41379
"2020-21","KINGS","BROOKLYN SCHOLARS CHARTER SCHOOL","Principals & Asst. Principals",5,101970
"2020-21","KINGS","BROOKLYN SCHOLARS CHARTER SCHOOL","Classroom Teacher",43,74549.37209
"2020-21","KINGS","ACHIEVEMENT FIRST ASPIRE CS","Principals & Asst. Principals",1,140345
"2020-21","KINGS","ACHIEVEMENT FIRST ASPIRE CS","Classroom Teacher",19,63876.47368
"2020-21","KINGS","COLLEGIATE ACADEMY-MATH-PERSONAL AWA","Classroom Teacher",6,59250
"2020-21","KINGS","ACHIEVEMENT FIRST LINDEN CHARTER SCH","Classroom Teacher",22,65811.22727
"2020-21","KINGS","CYPRESS HILLS ASCEND CS","Principals & Asst. Principals",1,133900
"2020-21","KINGS","CYPRESS HILLS ASCEND CS","Classroom Teacher",26,72294.42308
"2020-21","KINGS","EAST BROOKLYN ASCEND CS","Classroom Teacher",6,70366.66667
"2020-21","KINGS","NYC GEOG DIST #20 - BROOKLYN","Principals & Asst. Principals",156,148391.6154
"2020-21","KINGS","NYC GEOG DIST #20 - BROOKLYN","Classroom Teacher",3274,98572.3088
"2020-21","KINGS","NYC GEOG DIST #21 - BROOKLYN","Principals & Asst. Principals",146,148885.8082
"2020-21","KINGS","NYC GEOG DIST #21 - BROOKLYN","Classroom Teacher",2355,99724.86667
"2020-21","KINGS","CONEY ISLAND PREP PUBLIC CS","Principals & Asst. Principals",22,86971.27273
"2020-21","KINGS","CONEY ISLAND PREP PUBLIC CS","Classroom Teacher",57,70232.38596
"2020-21","KINGS","SUCCESS ACADEMY CS - BENSONHURST","Principals & Asst. Principals",3,102000
"2020-21","KINGS","HEBREW LANGUAGE ACADEMY CS 2","Principals & Asst. Principals",1,156550
"2020-21","KINGS","HEBREW LANGUAGE ACADEMY CS 2","Classroom Teacher",10,60857
"2020-21","KINGS","NYC GEOG DIST #22 - BROOKLYN","Principals & Asst. Principals",112,152088.7589
"2020-21","KINGS","NYC GEOG DIST #22 - BROOKLYN","Classroom Teacher",2217,100187.9815
"2020-21","KINGS","HEBREW LANGUAGE ACADEMY CS","Principals & Asst. Principals",1,145000
"2020-21","KINGS","HEBREW LANGUAGE ACADEMY CS","Classroom Teacher",21,62924.7619
"2020-21","KINGS","BROOKLYN DREAMS CHARTER SCHOOL","Principals & Asst. Principals",5,102718
"2020-21","KINGS","BROOKLYN DREAMS CHARTER SCHOOL","Classroom Teacher",45,75641.42222
"2020-21","KINGS","URBAN DOVE TEAM CHARTER SCHOOL","Principals & Asst. Principals",1,155323
"2020-21","KINGS","URBAN DOVE TEAM CHARTER SCHOOL","Classroom Teacher",24,76410.875
"2020-21","KINGS","CENTRAL BROOKLYN ASCEND CHARTER","Principals & Asst. Principals",2,137500
"2020-21","KINGS","CENTRAL BROOKLYN ASCEND CHARTER","Classroom Teacher",52,69687.55769
"2020-21","KINGS","NEW VISIONS CHTR HS-HUMANITIES III","Classroom Teacher",24,77461.125
"2020-21","KINGS","NEW VISIONS CHTR HS-ADV MA/SCI III","Principals & Asst. Principals",2,170550
"2020-21","KINGS","NEW VISIONS CHTR HS-ADV MA/SCI III","Classroom Teacher",39,77480.51282
"2020-21","KINGS","SUCCESS ACADEMY CS - BERGEN BEACH","Principals & Asst. Principals",7,99114.28571
"2020-21","KINGS","NYC GEOG DIST #23 - BROOKLYN","Principals & Asst. Principals",50,155845.7
"2020-21","KINGS","NYC GEOG DIST #23 - BROOKLYN","Classroom Teacher",686,98013.19971
"2020-21","KINGS","ACHIEVEMENT FIRST BROWNSVILLE CS","Principals & Asst. Principals",2,119990
"2020-21","KINGS","ACHIEVEMENT FIRST BROWNSVILLE CS","Classroom Teacher",28,72067.53571
"2020-21","KINGS","OCEAN HILL COLLEGIATE CS","Principals & Asst. Principals",7,85219.57143
"2020-21","KINGS","OCEAN HILL COLLEGIATE CS","Classroom Teacher",24,69562.58333
"2020-21","KINGS","BROWNSVILLE COLLEGIATE CS","Principals & Asst. Principals",4,69485.5
"2020-21","KINGS","BROWNSVILLE COLLEGIATE CS","Classroom Teacher",20,66379
"2020-21","KINGS","LEADERSHIP PREP OCEAN HILL CS","Principals & Asst. Principals",15,79086.46667
"2020-21","KINGS","LEADERSHIP PREP OCEAN HILL CS","Classroom Teacher",76,70119.11842
"2020-21","KINGS","LEADERSHIP PREP BROWNSVILLE CS","Principals & Asst. Principals",9,76091.33333
"2020-21","KINGS","LEADERSHIP PREP BROWNSVILLE CS","Classroom Teacher",35,66242.65714
"2020-21","KINGS","BROWNSVILLE ASCEND CHARTER SCHOOL","Principals & Asst. Principals",2,137800
"2020-21","KINGS","BROWNSVILLE ASCEND CHARTER SCHOOL","Classroom Teacher",74,75285.25676
"2020-21","KINGS","KEY COLLEGIATE CHARTER SCHOOL","Classroom Teacher",15,62433.33333
"2020-21","KINGS","NYC GEOG DIST #32 - BROOKLYN","Principals & Asst. Principals",64,153581.9531
"2020-21","KINGS","NYC GEOG DIST #32 - BROOKLYN","Classroom Teacher",843,96821.1637
"2020-21","KINGS","ACHIEVEMENT FIRST BUSHWICK CS","Principals & Asst. Principals",2,145271
"2020-21","KINGS","ACHIEVEMENT FIRST BUSHWICK CS","Classroom Teacher",39,65575.82051
"2020-21","KINGS","BUSHWICK ASCEND CHARTER SCHOOL","Principals & Asst. Principals",2,150150
"2020-21","KINGS","BUSHWICK ASCEND CHARTER SCHOOL","Classroom Teacher",72,71186.05556
"2020-21","KINGS","ACHIEVEMENT FIRST NORTH BROOKLYN PRE","Classroom Teacher",12,70692.16667
"2020-21","KINGS","MATH, ENG, SCI ACADEMY CHARTER HS","Principals & Asst. Principals",3,138725
"2020-21","KINGS","MATH, ENG, SCI ACADEMY CHARTER HS","Classroom Teacher",44,75454.54545
"2020-21","KINGS","SUCCESS ACADEMY CS-BUSHWICK","Principals & Asst. Principals",3,96666.66667
"2020-21","QUEENS","NYC GEOG DIST #24 - QUEENS","Principals & Asst. Principals",201,149395.597
"2020-21","QUEENS","NYC GEOG DIST #24 - QUEENS","Classroom Teacher",3746,99898.30326
