"District.Name","Month","NewCasesStudents","NewCasesTeachers","NewCasesStaff","num.report.school","AccuCasesStudents","AccuCasesTeachers","AccuCasesStaff","NCESDistrictID","pop.5.17","Norm.New.Stud","share_inperson","share_hybrid","share_virtual","id_name","year","pupil_count_tot","per_federal_exp","per_state_local_exp","per_fed_state_local_exp","num_princ","num_teach","num_counselors","num_social","per_turn_all","per_turn_five_yrs","per_free_lunch","per_reduced_lunch","ELA_per_prof.18","math_per_prof.18","entity_name","student_teacher_ratio","district_name","report_school_year","Princ_Sal","Teacher_Sal","LaggedStudCases"
"RENSSELAER CITY SD","2020-11-01",6,0,0,2,10,0,0,3624450,1098,5.46448087431694,0,1,0,491200010000,2021,1018,1554,16168,17721,1,86,1,1,12,29,57,0,85,89,"RENSSELAER CITY SD",11.8372093023256,"RENSSELAER CITY SD","2020-21",119134,73773.7907,3
"RENSSELAER CITY SD","2020-12-01",11,0,0,2,21,0,0,3624450,1098,10.0182149362477,0,1,0,491200010000,2021,1018,1554,16168,17721,1,86,1,1,12,29,57,0,85,89,"RENSSELAER CITY SD",11.8372093023256,"RENSSELAER CITY SD","2020-21",119134,73773.7907,6
"RENSSELAER CITY SD","2021-01-01",14,2,5,2,35,2,5,3624450,1098,12.7504553734062,0,1,0,491200010000,2021,1018,1554,16168,17721,1,86,1,1,12,29,57,0,85,89,"RENSSELAER CITY SD",11.8372093023256,"RENSSELAER CITY SD","2020-21",119134,73773.7907,11
"RENSSELAER CITY SD","2021-02-01",2,0,0,2,37,2,5,3624450,1098,1.82149362477231,0,1,0,491200010000,2021,1018,1554,16168,17721,1,86,1,1,12,29,57,0,85,89,"RENSSELAER CITY SD",11.8372093023256,"RENSSELAER CITY SD","2020-21",119134,73773.7907,14
"RENSSELAER CITY SD","2021-03-01",8,0,1,2,45,2,6,3624450,1098,7.28597449908925,0,1,0,491200010000,2021,1018,1554,16168,17721,1,86,1,1,12,29,57,0,85,89,"RENSSELAER CITY SD",11.8372093023256,"RENSSELAER CITY SD","2020-21",119134,73773.7907,2
"RENSSELAER CITY SD","2021-04-01",5,0,0,2,50,2,6,3624450,1098,4.55373406193078,0,1,0,491200010000,2021,1018,1554,16168,17721,1,86,1,1,12,29,57,0,85,89,"RENSSELAER CITY SD",11.8372093023256,"RENSSELAER CITY SD","2020-21",119134,73773.7907,8
"RENSSELAER CITY SD","2021-05-01",1,0,0,1,51,2,6,3624450,1098,0.910746812386157,0,1,0,491200010000,2021,1018,1554,16168,17721,1,86,1,1,12,29,57,0,85,89,"RENSSELAER CITY SD",11.8372093023256,"RENSSELAER CITY SD","2020-21",119134,73773.7907,5
"RHINEBECK CSD","2020-11-01",0,0,3,2,0,0,3,3624480,1105,0,0,1,0,131801040000,2021,951,768,29710,30478,3,98,3,2,12,36,16,1,96,97,"RHINEBECK CSD",9.70408163265306,"RHINEBECK CSD","2020-21",155399.2,90201.1134,NA
"RHINEBECK CSD","2020-12-01",1,1,4,2,1,1,7,3624480,1105,0.904977375565611,0,0.71788388,0.28211609,131801040000,2021,951,768,29710,30478,3,98,3,2,12,36,16,1,96,97,"RHINEBECK CSD",9.70408163265306,"RHINEBECK CSD","2020-21",155399.2,90201.1134,0
"RHINEBECK CSD","2021-01-01",12,3,2,3,13,4,9,3624480,1105,10.8597285067873,0,0.73181075,0.26818928,131801040000,2021,951,768,29710,30478,3,98,3,2,12,36,16,1,96,97,"RHINEBECK CSD",9.70408163265306,"RHINEBECK CSD","2020-21",155399.2,90201.1134,1
"RHINEBECK CSD","2021-02-01",2,0,1,1,15,4,10,3624480,1105,1.80995475113122,0,0.74989605,0.25010398,131801040000,2021,951,768,29710,30478,3,98,3,2,12,36,16,1,96,97,"RHINEBECK CSD",9.70408163265306,"RHINEBECK CSD","2020-21",155399.2,90201.1134,12
"RHINEBECK CSD","2021-03-01",7,0,0,2,22,4,10,3624480,1105,6.33484162895928,0,1,0,131801040000,2021,951,768,29710,30478,3,98,3,2,12,36,16,1,96,97,"RHINEBECK CSD",9.70408163265306,"RHINEBECK CSD","2020-21",155399.2,90201.1134,2
"RHINEBECK CSD","2021-04-01",2,0,0,1,24,4,10,3624480,1105,1.80995475113122,0,1,0,131801040000,2021,951,768,29710,30478,3,98,3,2,12,36,16,1,96,97,"RHINEBECK CSD",9.70408163265306,"RHINEBECK CSD","2020-21",155399.2,90201.1134,7
"RHINEBECK CSD","2021-05-01",1,0,0,1,25,4,10,3624480,1105,0.904977375565611,0,1,0,131801040000,2021,951,768,29710,30478,3,98,3,2,12,36,16,1,96,97,"RHINEBECK CSD",9.70408163265306,"RHINEBECK CSD","2020-21",155399.2,90201.1134,2
"RICHFIELD SPRINGS CSD","2020-12-01",1,2,0,2,1,2,0,3624570,519,1.92678227360308,0.18331239,0.055399787,0.76128781,472001040000,2021,405,0,24397,24397,3,53,2,0,2,10,49,9,74,74,"RICHFIELD SPRINGS CSD",7.64150943396226,"RICHFIELD SPRINGS CSD","2020-21",82459.66667,56459.31373,NA
"RICHFIELD SPRINGS CSD","2021-01-01",2,4,0,2,3,6,0,3624570,519,3.85356454720617,0.13690382,0.11979084,0.74330533,472001040000,2021,405,0,24397,24397,3,53,2,0,2,10,49,9,74,74,"RICHFIELD SPRINGS CSD",7.64150943396226,"RICHFIELD SPRINGS CSD","2020-21",82459.66667,56459.31373,1
"RICHFIELD SPRINGS CSD","2021-02-01",3,1,0,2,6,7,0,3624570,519,5.78034682080925,0.50793654,0.49206349,0,472001040000,2021,405,0,24397,24397,3,53,2,0,2,10,49,9,74,74,"RICHFIELD SPRINGS CSD",7.64150943396226,"RICHFIELD SPRINGS CSD","2020-21",82459.66667,56459.31373,2
"RICHFIELD SPRINGS CSD","2021-05-01",6,0,0,2,12,7,0,3624570,519,11.5606936416185,0.41290322,0.36129034,0.22580644,472001040000,2021,405,0,24397,24397,3,53,2,0,2,10,49,9,74,74,"RICHFIELD SPRINGS CSD",7.64150943396226,"RICHFIELD SPRINGS CSD","2020-21",82459.66667,56459.31373,3
"RICHFIELD SPRINGS CSD","2021-06-01",1,0,0,1,13,7,0,3624570,519,1.92678227360308,0.53333336,0.46666667,0,472001040000,2021,405,0,24397,24397,3,53,2,0,2,10,49,9,74,74,"RICHFIELD SPRINGS CSD",7.64150943396226,"RICHFIELD SPRINGS CSD","2020-21",82459.66667,56459.31373,6
"RIPLEY CSD","2020-11-01",1,0,0,1,1,0,0,3624660,296,3.37837837837838,1,0,0,62401040000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RIPLEY CSD","2020-21",93636,59385.3125,NA
"RIPLEY CSD","2020-12-01",5,0,1,1,6,0,1,3624660,296,16.8918918918919,1,0,0,62401040000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RIPLEY CSD","2020-21",93636,59385.3125,1
"RIPLEY CSD","2021-01-01",3,2,4,1,9,2,5,3624660,296,10.1351351351351,1,0,0,62401040000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RIPLEY CSD","2020-21",93636,59385.3125,5
"RIPLEY CSD","2021-02-01",0,1,0,1,9,3,5,3624660,296,0,1,0,0,62401040000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RIPLEY CSD","2020-21",93636,59385.3125,3
"RIPLEY CSD","2021-03-01",1,0,1,1,10,3,6,3624660,296,3.37837837837838,1,0,0,62401040000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RIPLEY CSD","2020-21",93636,59385.3125,0
"RIPLEY CSD","2021-05-01",1,0,0,1,11,3,6,3624660,296,3.37837837837838,1,0,0,62401040000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RIPLEY CSD","2020-21",93636,59385.3125,1
"RIVERHEAD CSD","2020-09-01",2,1,0,3,2,1,0,3624690,4626,0.432338953739732,0,1,0,580602040000,2021,5424,1132,18597,19730,7,401,11,10,14,30,48,3,83,84,"RIVERHEAD CSD",13.5261845386534,"RIVERHEAD CSD","2020-21",157943.8235,103516.9616,NA
"RIVERHEAD CSD","2020-11-01",14,18,6,7,17,21,7,3624690,4626,3.02637267617812,0,0.76784241,0.2321576,580602040000,2021,5424,1132,18597,19730,7,401,11,10,14,30,48,3,83,84,"RIVERHEAD CSD",13.5261845386534,"RIVERHEAD CSD","2020-21",157943.8235,103516.9616,1
"RIVERHEAD CSD","2020-12-01",27,3,3,7,44,24,10,3624690,4626,5.83657587548638,0,0.94628221,0.053717788,580602040000,2021,5424,1132,18597,19730,7,401,11,10,14,30,48,3,83,84,"RIVERHEAD CSD",13.5261845386534,"RIVERHEAD CSD","2020-21",157943.8235,103516.9616,14
"RIVERHEAD CSD","2021-01-01",89,29,8,7,133,53,18,3624690,4626,19.2390834414181,0,1,0,580602040000,2021,5424,1132,18597,19730,7,401,11,10,14,30,48,3,83,84,"RIVERHEAD CSD",13.5261845386534,"RIVERHEAD CSD","2020-21",157943.8235,103516.9616,27
"RIVERHEAD CSD","2021-02-01",26,5,4,7,159,58,22,3624690,4626,5.62040639861651,0,1,0,580602040000,2021,5424,1132,18597,19730,7,401,11,10,14,30,48,3,83,84,"RIVERHEAD CSD",13.5261845386534,"RIVERHEAD CSD","2020-21",157943.8235,103516.9616,89
"RIVERHEAD CSD","2021-03-01",32,4,3,7,191,62,25,3624690,4626,6.91742325983571,0,1,0,580602040000,2021,5424,1132,18597,19730,7,401,11,10,14,30,48,3,83,84,"RIVERHEAD CSD",13.5261845386534,"RIVERHEAD CSD","2020-21",157943.8235,103516.9616,26
"RIVERHEAD CSD","2021-04-01",26,6,1,6,217,68,26,3624690,4626,5.62040639861651,0,1,0,580602040000,2021,5424,1132,18597,19730,7,401,11,10,14,30,48,3,83,84,"RIVERHEAD CSD",13.5261845386534,"RIVERHEAD CSD","2020-21",157943.8235,103516.9616,32
"RIVERHEAD CSD","2021-05-01",5,0,1,4,222,68,27,3624690,4626,1.08084738434933,0,1,0,580602040000,2021,5424,1132,18597,19730,7,401,11,10,14,30,48,3,83,84,"RIVERHEAD CSD",13.5261845386534,"RIVERHEAD CSD","2020-21",157943.8235,103516.9616,26
"RIVERHEAD CSD","2021-06-01",1,0,0,1,223,68,27,3624690,4626,0.216169476869866,0,1,0,580602040000,2021,5424,1132,18597,19730,7,401,11,10,14,30,48,3,83,84,"RIVERHEAD CSD",13.5261845386534,"RIVERHEAD CSD","2020-21",157943.8235,103516.9616,5
"RIVERHEAD CSD","2021-09-01",3,0,0,2,226,68,27,3624690,4626,0.648508430609598,NA,NA,NA,580602040000,2021,5424,1132,18597,19730,7,401,11,10,14,30,48,3,83,84,"RIVERHEAD CSD",13.5261845386534,"RIVERHEAD CSD","2020-21",157943.8235,103516.9616,1
"ROCHESTER CITY SD","2020-09-01",13,1,0,8,13,1,0,3624750,32463,0.400455903644149,0,0,1,261600010000,2021,24364,2020,17932,19952,47,2211,75,93,17,35,89,0,59,61,"ROCHESTER CITY SD",11.0194482134781,"ROCHESTER CITY SD","2020-21",115160.2534,66250.50883,NA
"ROCHESTER CITY SD","2020-11-01",33,23,19,32,64,24,19,3624750,32463,1.01654190925053,0,0,1,261600010000,2021,24364,2020,17932,19952,47,2211,75,93,17,35,89,0,59,61,"ROCHESTER CITY SD",11.0194482134781,"ROCHESTER CITY SD","2020-21",115160.2534,66250.50883,18
"ROCHESTER CITY SD","2020-12-01",138,36,21,39,202,60,40,3624750,32463,4.25099343868404,0,0,1,261600010000,2021,24364,2020,17932,19952,47,2211,75,93,17,35,89,0,59,61,"ROCHESTER CITY SD",11.0194482134781,"ROCHESTER CITY SD","2020-21",115160.2534,66250.50883,33
"ROCHESTER CITY SD","2021-01-01",194,54,28,43,396,114,68,3624750,32463,5.97603425438191,0,0.36846393,0.63153607,261600010000,2021,24364,2020,17932,19952,47,2211,75,93,17,35,89,0,59,61,"ROCHESTER CITY SD",11.0194482134781,"ROCHESTER CITY SD","2020-21",115160.2534,66250.50883,138
"ROCHESTER CITY SD","2021-02-01",47,14,13,32,443,128,81,3624750,32463,1.447802113175,0,0.66763699,0.33236301,261600010000,2021,24364,2020,17932,19952,47,2211,75,93,17,35,89,0,59,61,"ROCHESTER CITY SD",11.0194482134781,"ROCHESTER CITY SD","2020-21",115160.2534,66250.50883,194
"ROCHESTER CITY SD","2021-03-01",39,15,22,33,482,143,103,3624750,32463,1.20136771093245,0,0.88395816,0.11604186,261600010000,2021,24364,2020,17932,19952,47,2211,75,93,17,35,89,0,59,61,"ROCHESTER CITY SD",11.0194482134781,"ROCHESTER CITY SD","2020-21",115160.2534,66250.50883,47
"ROCHESTER CITY SD","2021-04-01",159,21,12,44,641,164,115,3624750,32463,4.89788374457074,0,0.94440538,0.055594623,261600010000,2021,24364,2020,17932,19952,47,2211,75,93,17,35,89,0,59,61,"ROCHESTER CITY SD",11.0194482134781,"ROCHESTER CITY SD","2020-21",115160.2534,66250.50883,39
"ROCHESTER CITY SD","2021-05-01",237,7,13,45,878,171,128,3624750,32463,7.30061916643563,0,0.97205889,0.02794111,261600010000,2021,24364,2020,17932,19952,47,2211,75,93,17,35,89,0,59,61,"ROCHESTER CITY SD",11.0194482134781,"ROCHESTER CITY SD","2020-21",115160.2534,66250.50883,159
"ROCHESTER CITY SD","2021-06-01",67,2,9,33,945,173,137,3624750,32463,2.06388811878138,0,0.98107862,0.018921386,261600010000,2021,24364,2020,17932,19952,47,2211,75,93,17,35,89,0,59,61,"ROCHESTER CITY SD",11.0194482134781,"ROCHESTER CITY SD","2020-21",115160.2534,66250.50883,237
"ROCHESTER CITY SD","2021-09-01",0,0,1,1,945,173,138,3624750,32463,0,NA,NA,NA,261600010000,2021,24364,2020,17932,19952,47,2211,75,93,17,35,89,0,59,61,"ROCHESTER CITY SD",11.0194482134781,"ROCHESTER CITY SD","2020-21",115160.2534,66250.50883,67
"ROCKLAND BOCES","2020-11-01",9,2,1,5,9,2,1,NA,NA,NA,NA,NA,NA,5.09e+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ROCKLAND BOCES","2020-21",143137.8571,98085.72464,NA
"ROCKLAND BOCES","2020-12-01",5,3,6,9,14,5,7,NA,NA,NA,NA,NA,NA,5.09e+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ROCKLAND BOCES","2020-21",143137.8571,98085.72464,9
"ROCKLAND BOCES","2021-01-01",36,5,16,10,50,10,23,NA,NA,NA,NA,NA,NA,5.09e+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ROCKLAND BOCES","2020-21",143137.8571,98085.72464,5
"ROCKLAND BOCES","2021-02-01",11,4,9,8,61,14,32,NA,NA,NA,NA,NA,NA,5.09e+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ROCKLAND BOCES","2020-21",143137.8571,98085.72464,36
"ROCKLAND BOCES","2021-03-01",19,3,5,10,80,17,37,NA,NA,NA,NA,NA,NA,5.09e+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ROCKLAND BOCES","2020-21",143137.8571,98085.72464,11
"ROCKLAND BOCES","2021-04-01",15,4,2,7,95,21,39,NA,NA,NA,NA,NA,NA,5.09e+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ROCKLAND BOCES","2020-21",143137.8571,98085.72464,19
"ROCKLAND BOCES","2021-05-01",4,0,0,3,99,21,39,NA,NA,NA,NA,NA,NA,5.09e+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ROCKLAND BOCES","2020-21",143137.8571,98085.72464,15
"ROCKVILLE CENTRE UFSD","2020-09-01",1,0,0,1,1,0,0,3624780,3936,0.254065040650407,0.46138859,0.53861141,0,280221030000,2021,3501,454,29560,30015,7,327,10,7,7,18,12,0,98,97,"ROCKVILLE CENTRE UFSD",10.7064220183486,"ROCKVILLE CENTRE UFSD","2020-21",178662.6154,116572.9878,NA
"ROCKVILLE CENTRE UFSD","2020-11-01",15,8,5,7,18,8,5,3624780,3936,3.8109756097561,0.46085814,0.53914183,0,280221030000,2021,3501,454,29560,30015,7,327,10,7,7,18,12,0,98,97,"ROCKVILLE CENTRE UFSD",10.7064220183486,"ROCKVILLE CENTRE UFSD","2020-21",178662.6154,116572.9878,2
"ROCKVILLE CENTRE UFSD","2020-12-01",40,6,5,6,58,14,10,3624780,3936,10.1626016260163,0.46018654,0.53981346,0,280221030000,2021,3501,454,29560,30015,7,327,10,7,7,18,12,0,98,97,"ROCKVILLE CENTRE UFSD",10.7064220183486,"ROCKVILLE CENTRE UFSD","2020-21",178662.6154,116572.9878,15
"ROCKVILLE CENTRE UFSD","2021-01-01",144,23,21,7,202,37,31,3624780,3936,36.5853658536585,0.46128017,0.53871983,0,280221030000,2021,3501,454,29560,30015,7,327,10,7,7,18,12,0,98,97,"ROCKVILLE CENTRE UFSD",10.7064220183486,"ROCKVILLE CENTRE UFSD","2020-21",178662.6154,116572.9878,40
"ROCKVILLE CENTRE UFSD","2021-02-01",48,2,6,7,250,39,37,3624780,3936,12.1951219512195,0.46095669,0.53904331,0,280221030000,2021,3501,454,29560,30015,7,327,10,7,7,18,12,0,98,97,"ROCKVILLE CENTRE UFSD",10.7064220183486,"ROCKVILLE CENTRE UFSD","2020-21",178662.6154,116572.9878,144
"ROCKVILLE CENTRE UFSD","2021-03-01",37,3,5,6,287,42,42,3624780,3936,9.40040650406504,0.66131502,0.33868501,0,280221030000,2021,3501,454,29560,30015,7,327,10,7,7,18,12,0,98,97,"ROCKVILLE CENTRE UFSD",10.7064220183486,"ROCKVILLE CENTRE UFSD","2020-21",178662.6154,116572.9878,48
"ROCKVILLE CENTRE UFSD","2021-04-01",51,2,2,6,338,44,44,3624780,3936,12.9573170731707,1,0,0,280221030000,2021,3501,454,29560,30015,7,327,10,7,7,18,12,0,98,97,"ROCKVILLE CENTRE UFSD",10.7064220183486,"ROCKVILLE CENTRE UFSD","2020-21",178662.6154,116572.9878,37
"ROCKVILLE CENTRE UFSD","2021-05-01",8,1,1,3,346,45,45,3624780,3936,2.03252032520325,1,0,0,280221030000,2021,3501,454,29560,30015,7,327,10,7,7,18,12,0,98,97,"ROCKVILLE CENTRE UFSD",10.7064220183486,"ROCKVILLE CENTRE UFSD","2020-21",178662.6154,116572.9878,51
"ROCKVILLE CENTRE UFSD","2021-06-01",1,0,0,1,347,45,45,3624780,3936,0.254065040650407,1,0,0,280221030000,2021,3501,454,29560,30015,7,327,10,7,7,18,12,0,98,97,"ROCKVILLE CENTRE UFSD",10.7064220183486,"ROCKVILLE CENTRE UFSD","2020-21",178662.6154,116572.9878,8
"ROCKVILLE CENTRE UFSD","2021-09-01",2,0,0,2,349,45,45,3624780,3936,0.508130081300813,NA,NA,NA,280221030000,2021,3501,454,29560,30015,7,327,10,7,7,18,12,0,98,97,"ROCKVILLE CENTRE UFSD",10.7064220183486,"ROCKVILLE CENTRE UFSD","2020-21",178662.6154,116572.9878,1
"ROCKY POINT UFSD","2020-09-01",1,0,0,1,1,0,0,3624840,2987,0.33478406427854,0.4155345,0.5844655,0,580209020000,2021,2792,476,24946,25422,4,232,11,4,6,31,28,4,94,93,"ROCKY POINT UFSD",12.0344827586207,"ROCKY POINT UFSD","2020-21",148888.4444,107485.7759,NA
"ROCKY POINT UFSD","2020-11-01",22,4,3,4,25,4,5,3624840,2987,7.36524941412789,0.41339788,0.58660215,0,580209020000,2021,2792,476,24946,25422,4,232,11,4,6,31,28,4,94,93,"ROCKY POINT UFSD",12.0344827586207,"ROCKY POINT UFSD","2020-21",148888.4444,107485.7759,2
"ROCKY POINT UFSD","2020-12-01",19,5,7,4,44,9,12,3624840,2987,6.36089722129227,0.41402289,0.58597708,0,580209020000,2021,2792,476,24946,25422,4,232,11,4,6,31,28,4,94,93,"ROCKY POINT UFSD",12.0344827586207,"ROCKY POINT UFSD","2020-21",148888.4444,107485.7759,22
"ROCKY POINT UFSD","2021-01-01",65,11,6,4,109,20,18,3624840,2987,21.7609641781051,0.41395479,0.58604521,0,580209020000,2021,2792,476,24946,25422,4,232,11,4,6,31,28,4,94,93,"ROCKY POINT UFSD",12.0344827586207,"ROCKY POINT UFSD","2020-21",148888.4444,107485.7759,19
"ROCKY POINT UFSD","2021-02-01",21,2,4,4,130,22,22,3624840,2987,7.03046534984935,0.43610424,0.56389576,0,580209020000,2021,2792,476,24946,25422,4,232,11,4,6,31,28,4,94,93,"ROCKY POINT UFSD",12.0344827586207,"ROCKY POINT UFSD","2020-21",148888.4444,107485.7759,65
"ROCKY POINT UFSD","2021-03-01",62,3,7,4,192,25,29,3624840,2987,20.7566119852695,1,0,0,580209020000,2021,2792,476,24946,25422,4,232,11,4,6,31,28,4,94,93,"ROCKY POINT UFSD",12.0344827586207,"ROCKY POINT UFSD","2020-21",148888.4444,107485.7759,21
"ROCKY POINT UFSD","2021-04-01",51,5,3,4,243,30,32,3624840,2987,17.0739872782056,1,0,0,580209020000,2021,2792,476,24946,25422,4,232,11,4,6,31,28,4,94,93,"ROCKY POINT UFSD",12.0344827586207,"ROCKY POINT UFSD","2020-21",148888.4444,107485.7759,62
"ROCKY POINT UFSD","2021-05-01",3,0,0,1,246,30,32,3624840,2987,1.00435219283562,1,0,0,580209020000,2021,2792,476,24946,25422,4,232,11,4,6,31,28,4,94,93,"ROCKY POINT UFSD",12.0344827586207,"ROCKY POINT UFSD","2020-21",148888.4444,107485.7759,51
"ROCKY POINT UFSD","2021-06-01",1,0,0,1,247,30,32,3624840,2987,0.33478406427854,1,0,0,580209020000,2021,2792,476,24946,25422,4,232,11,4,6,31,28,4,94,93,"ROCKY POINT UFSD",12.0344827586207,"ROCKY POINT UFSD","2020-21",148888.4444,107485.7759,3
"ROME CITY SD","2020-11-01",11,6,10,9,11,6,10,3624900,5500,2,0,0.876293,0.12370702,411800010000,2021,5323,972,17171,18142,10,412,22,2,7,24,56,4,76,78,"ROME CITY SD",12.9199029126214,"ROME CITY SD","2020-21",102827.7647,67872.59069,NA
"ROME CITY SD","2020-12-01",21,7,8,10,32,13,18,3624900,5500,3.81818181818182,0,0.29542881,0.70457119,411800010000,2021,5323,972,17171,18142,10,412,22,2,7,24,56,4,76,78,"ROME CITY SD",12.9199029126214,"ROME CITY SD","2020-21",102827.7647,67872.59069,11
"ROME CITY SD","2021-01-01",54,5,12,10,86,18,30,3624900,5500,9.81818181818182,0,0.032390475,0.96760952,411800010000,2021,5323,972,17171,18142,10,412,22,2,7,24,56,4,76,78,"ROME CITY SD",12.9199029126214,"ROME CITY SD","2020-21",102827.7647,67872.59069,21
"ROME CITY SD","2021-02-01",5,1,1,5,91,19,31,3624900,5500,0.909090909090909,0,1,0,411800010000,2021,5323,972,17171,18142,10,412,22,2,7,24,56,4,76,78,"ROME CITY SD",12.9199029126214,"ROME CITY SD","2020-21",102827.7647,67872.59069,54
"ROME CITY SD","2021-03-01",1,0,0,1,92,19,31,3624900,5500,0.181818181818182,0,1,0,411800010000,2021,5323,972,17171,18142,10,412,22,2,7,24,56,4,76,78,"ROME CITY SD",12.9199029126214,"ROME CITY SD","2020-21",102827.7647,67872.59069,5
"ROME CITY SD","2021-04-01",32,2,4,8,124,21,35,3624900,5500,5.81818181818182,0.64499652,0.33333334,0.02167017,411800010000,2021,5323,972,17171,18142,10,412,22,2,7,24,56,4,76,78,"ROME CITY SD",12.9199029126214,"ROME CITY SD","2020-21",102827.7647,67872.59069,1
"ROME CITY SD","2021-05-01",5,1,2,4,129,22,37,3624900,5500,0.909090909090909,0.93679124,0,0.063208751,411800010000,2021,5323,972,17171,18142,10,412,22,2,7,24,56,4,76,78,"ROME CITY SD",12.9199029126214,"ROME CITY SD","2020-21",102827.7647,67872.59069,32
"ROME CITY SD","2021-06-01",1,0,0,1,130,22,37,3624900,5500,0.181818181818182,1,0,0,411800010000,2021,5323,972,17171,18142,10,412,22,2,7,24,56,4,76,78,"ROME CITY SD",12.9199029126214,"ROME CITY SD","2020-21",102827.7647,67872.59069,5
"ROMULUS CSD","2020-11-01",1,0,2,1,1,0,2,3624930,708,1.41242937853107,0,0.79784244,0.20215756,560603040000,2021,422,1349,21423,22772,1,45,1,1,8,14,46,9,76,86,"ROMULUS CSD",9.37777777777778,"ROMULUS CSD","2020-21",102484,53673.77778,NA
"ROMULUS CSD","2020-12-01",2,2,1,1,3,2,3,3624930,708,2.82485875706215,0,1,0,560603040000,2021,422,1349,21423,22772,1,45,1,1,8,14,46,9,76,86,"ROMULUS CSD",9.37777777777778,"ROMULUS CSD","2020-21",102484,53673.77778,1
"ROMULUS CSD","2021-01-01",7,2,1,1,10,4,4,3624930,708,9.88700564971752,0,1,0,560603040000,2021,422,1349,21423,22772,1,45,1,1,8,14,46,9,76,86,"ROMULUS CSD",9.37777777777778,"ROMULUS CSD","2020-21",102484,53673.77778,2
"ROMULUS CSD","2021-02-01",2,1,1,1,12,5,5,3624930,708,2.82485875706215,0,1,0,560603040000,2021,422,1349,21423,22772,1,45,1,1,8,14,46,9,76,86,"ROMULUS CSD",9.37777777777778,"ROMULUS CSD","2020-21",102484,53673.77778,7
"ROMULUS CSD","2021-03-01",3,0,0,1,15,5,5,3624930,708,4.23728813559322,0,1,0,560603040000,2021,422,1349,21423,22772,1,45,1,1,8,14,46,9,76,86,"ROMULUS CSD",9.37777777777778,"ROMULUS CSD","2020-21",102484,53673.77778,2
"ROMULUS CSD","2021-04-01",3,0,1,1,18,5,6,3624930,708,4.23728813559322,0,1,0,560603040000,2021,422,1349,21423,22772,1,45,1,1,8,14,46,9,76,86,"ROMULUS CSD",9.37777777777778,"ROMULUS CSD","2020-21",102484,53673.77778,3
"ROMULUS CSD","2021-05-01",1,0,0,1,19,5,6,3624930,708,1.41242937853107,0,1,0,560603040000,2021,422,1349,21423,22772,1,45,1,1,8,14,46,9,76,86,"ROMULUS CSD",9.37777777777778,"ROMULUS CSD","2020-21",102484,53673.77778,3
"RONDOUT VALLEY CSD","2020-11-01",1,2,0,2,1,2,1,3624960,2113,0.473260766682442,0,0.92004067,0.079959325,620901060000,2021,1739,942,28511,29453,4,176,8,0,8,6,40,5,82,87,"RONDOUT VALLEY CSD",9.88068181818182,"RONDOUT VALLEY CSD","2020-21",124463.7143,95510.80682,0
"RONDOUT VALLEY CSD","2020-12-01",9,3,0,5,10,5,1,3624960,2113,4.25934690014198,0,0.43468413,0.5653159,620901060000,2021,1739,942,28511,29453,4,176,8,0,8,6,40,5,82,87,"RONDOUT VALLEY CSD",9.88068181818182,"RONDOUT VALLEY CSD","2020-21",124463.7143,95510.80682,1
"RONDOUT VALLEY CSD","2021-01-01",29,3,6,5,39,8,7,3624960,2113,13.7245622337908,0,0.48358694,0.51641303,620901060000,2021,1739,942,28511,29453,4,176,8,0,8,6,40,5,82,87,"RONDOUT VALLEY CSD",9.88068181818182,"RONDOUT VALLEY CSD","2020-21",124463.7143,95510.80682,9
"RONDOUT VALLEY CSD","2021-02-01",7,0,4,4,46,8,11,3624960,2113,3.31282536677709,0,1,0,620901060000,2021,1739,942,28511,29453,4,176,8,0,8,6,40,5,82,87,"RONDOUT VALLEY CSD",9.88068181818182,"RONDOUT VALLEY CSD","2020-21",124463.7143,95510.80682,29
